,ID,Income,Recency,NumWebVisitsMonth,Complain,Response,Education_2n Cycle,Education_Basic,Education_Graduation,Education_Master,Education_PhD,Marital_Status_Absurd,Marital_Status_Alone,Marital_Status_Divorced,Marital_Status_Married,Marital_Status_Single,Marital_Status_Together,Marital_Status_Widow,Marital_Status_YOLO,Expenses,NumPurchases,AcceptedCmp,Childrenhome,Age,clusterid
1709,8070,54222.0,98,3,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,264,12,0,1,50,2
1712,2202,41154.0,98,5,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,69,6,0,1,45,2
1713,7396,80398.0,92,3,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1597,26,1,0,57,0
1714,4055,18746.0,41,6,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,64,8,0,1,31,3
1715,10340,35196.0,68,8,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,497,18,0,1,39,2
1716,10091,60230.0,78,5,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1067,17,0,1,67,2
1717,7629,22108.0,46,7,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,31,7,0,2,46,0
1718,10640,44392.0,71,7,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,211,14,0,2,49,2
1720,6742,17688.0,82,8,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,11,4,0,1,44,0
1724,1381,38513.0,20,8,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,324,17,0,1,41,1
1725,2634,16653.0,10,6,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,69,9,0,1,44,1
1726,10905,42586.0,7,8,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,252,16,0,2,68,2
1727,1744,23529.0,67,6,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,54,5,0,1,58,3
1728,1000,74881.0,48,5,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,964,27,0,2,62,2
1729,3828,71107.0,61,4,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1327,28,0,1,72,0
1730,8605,46910.0,36,6,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,68,7,0,2,59,3
1731,10304,18690.0,77,8,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,60,5,0,0,64,0
1732,4351,37244.0,90,7,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,55,5,1,2,68,0
1733,10129,82427.0,35,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1456,21,1,0,57,2
1734,2499,75342.0,38,4,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,563,18,0,1,65,1
1735,10092,70044.0,46,5,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1504,26,0,1,69,0
1736,7500,79146.0,33,6,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,564,19,0,2,56,2
1737,5796,77437.0,70,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1125,23,1,0,60,0
1738,10556,54984.0,51,7,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,358,17,1,1,64,0
1739,1064,42403.0,18,8,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,42,5,0,1,52,2
1740,48,55761.0,97,6,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,184,10,1,1,59,2
1741,7610,37292.0,32,8,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,460,19,0,1,40,2
1742,263,45576.0,9,8,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,145,8,0,0,78,1
1744,9710,58086.0,80,8,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,792,23,0,1,54,3
1745,9292,81795.0,74,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1382,23,0,0,71,0
1747,7881,66835.0,21,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1033,24,0,0,77,1
1748,5847,69901.0,95,5,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,882,23,0,1,54,0
1751,7807,44989.0,26,6,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,369,16,0,1,49,0
1752,3878,31859.0,3,7,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,48,5,0,1,43,1
1754,2154,30372.0,33,7,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,44,8,0,2,52,3
1755,5394,16014.0,42,3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,38,10,0,2,44,3
1756,3798,41120.0,80,6,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,81,9,0,2,55,0
1757,3524,39763.0,9,9,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,167,10,0,1,52,1
1758,5247,38725.0,52,4,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,45,7,0,2,68,2
1759,5883,77981.0,78,5,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,664,21,0,1,51,0
1760,2118,62905.0,68,4,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,622,20,0,1,59,1
1762,6616,59481.0,47,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,461,16,0,1,48,2
1763,2797,72117.0,34,5,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1073,26,0,1,46,0
1764,4328,21955.0,81,6,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,55,8,0,1,37,1
1765,9167,67131.0,72,6,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,976,26,0,1,67,0
1766,10560,36802.0,23,5,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,20,5,0,1,43,1
1767,2631,71853.0,29,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1149,17,0,0,41,2
1768,8312,28249.0,80,6,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,43,6,0,0,62,3
1769,5534,47808.0,30,7,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,224,10,1,1,48,1
1770,5093,25509.0,15,9,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,101,9,0,1,49,3
1771,7592,51012.0,86,6,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,209,10,0,0,77,2
1772,8895,70596.0,68,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,968,21,0,0,38,2
1773,8584,85431.0,54,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1165,17,0,0,71,3
1774,2694,42664.0,44,6,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,24,5,0,1,56,0
1775,8910,42586.0,7,8,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,252,16,0,2,68,2
1776,7433,29760.0,87,8,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,165,12,0,1,38,2
1777,164,28973.0,59,8,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,269,13,0,0,46,2
1778,10477,39435.0,16,7,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,102,7,0,1,50,3
1779,2681,65370.0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,461,19,0,0,39,1
1780,5150,20194.0,64,6,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,47,7,0,1,44,3
1781,5283,42473.0,72,5,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,144,10,0,2,47,1
1782,9645,64590.0,98,6,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1338,24,0,0,55,0
1783,10678,71232.0,91,7,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,917,25,0,1,64,2
1784,7261,34600.0,8,8,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,318,17,0,2,52,2
1785,9648,46904.0,20,8,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,253,14,0,2,56,2
1786,2870,49094.0,6,6,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,502,20,0,1,50,0
1787,8008,36075.0,54,6,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,119,7,0,1,40,2
1788,1513,60839.0,72,8,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1250,29,0,2,44,3
1789,6173,77298.0,46,3,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,969,24,0,1,44,2
1790,1419,34026.0,11,5,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,76,9,0,2,73,2
1791,9150,48918.0,21,4,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,62,7,0,2,60,1
1793,1250,37697.0,82,6,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,84,7,0,1,47,2
1794,9905,34074.0,69,6,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,255,14,1,2,71,2
1795,10691,28520.0,55,6,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,43,5,0,2,63,1
1796,7002,62535.0,13,3,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,398,14,0,1,68,2
1797,2952,36273.0,80,6,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,76,8,0,1,46,1
1799,762,75774.0,27,4,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,823,21,0,1,42,3
1800,2831,78416.0,99,3,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1179,26,0,1,47,2
1802,6289,59385.0,85,5,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,185,10,0,2,72,2
1803,4168,37070.0,30,7,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,433,23,0,2,57,2
1804,8397,44689.0,82,7,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,34,6,1,2,72,0
1805,9284,53977.0,21,5,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,907,27,0,1,65,2
1807,3130,18701.0,95,5,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,44,10,0,2,59,2
1808,1619,90369.0,2,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1588,17,0,0,67,0
1809,1990,63159.0,74,3,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1797,17,1,0,49,1
1810,5513,37758.0,49,8,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,40,6,0,2,57,2
1811,269,46757.0,71,9,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1143,21,0,1,60,1
1812,8093,79734.0,72,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,914,14,1,0,54,1
1813,10513,63207.0,68,7,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1502,12,1,0,31,2
1814,10177,72071.0,4,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1338,20,0,1,69,0
1815,2549,21840.0,80,9,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,27,5,0,1,40,3
1816,5782,58582.0,15,5,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,763,22,1,1,41,3
1817,10057,72282.0,70,7,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1331,22,0,0,72,2
1818,10307,50387.0,91,5,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,525,19,0,2,67,0
1819,8566,32583.0,10,7,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,9,4,0,2,62,3
1820,2415,62568.0,99,4,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,953,16,1,1,61,2
1821,5684,44635.0,25,7,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,68,7,0,2,52,0
1822,8334,33316.0,34,6,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,131,10,0,2,52,1
1823,9166,63967.0,57,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,882,23,0,1,55,0
1824,1440,52513.0,84,7,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1149,25,0,0,45,3
1825,78,25293.0,51,8,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,37,5,0,1,54,0
1828,4687,80739.0,92,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1633,24,0,0,65,1
1829,1087,22669.0,30,9,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,173,10,0,1,48,2
1830,6859,29236.0,30,9,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,99,9,0,1,36,2
1831,9860,44911.0,11,7,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,215,12,0,1,64,2
1832,7129,54693.0,72,6,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,929,31,0,1,61,2
1833,5866,48186.0,39,7,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,219,12,0,1,49,2
1834,10521,54809.0,0,4,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,174,12,0,2,46,0
1835,7393,41580.0,15,5,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,92,9,0,2,45,2
1836,7849,80336.0,12,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1052,25,0,0,53,2
1837,332,47743.0,56,6,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,275,14,1,1,66,0
1838,9847,62972.0,39,6,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,587,16,0,1,68,1
1840,9576,32313.0,60,9,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,159,11,0,1,41,3
1842,7419,27071.0,90,6,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,35,7,0,1,55,0
1843,3170,68148.0,86,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1042,15,0,0,66,2
1844,8527,65735.0,37,7,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,395,19,0,2,58,2
1846,9931,4023.0,29,19,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,9,15,0,2,60,2
1847,10595,30093.0,19,7,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,69,6,0,0,33,0
1848,4609,57705.0,14,6,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,486,18,0,1,57,2
1849,5010,25008.0,72,8,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,34,6,0,1,35,2
1851,11148,22280.0,85,8,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,13,4,0,1,48,2
1852,1168,72159.0,62,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1401,21,0,0,45,2
1853,9595,64260.0,1,3,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1574,14,0,0,62,2
1854,10163,82733.0,28,4,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1323,20,0,0,39,1
1856,6710,58217.0,84,6,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,103,7,0,3,72,1
1857,5316,21024.0,89,7,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,84,7,0,0,47,2
1858,9029,70116.0,73,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1536,23,0,0,51,2
1859,521,54006.0,42,7,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,581,18,0,1,38,2
1860,1459,69063.0,16,3,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,928,14,0,1,57,2
1862,1630,61825.0,56,4,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,424,15,0,1,44,2
1863,3254,70886.0,65,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,960,14,0,1,52,0
1866,4227,32889.0,78,5,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,55,9,0,2,55,2
1867,9467,34738.0,51,6,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,20,5,0,1,39,2
1868,8486,30538.0,27,10,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,367,17,0,1,52,2
1870,3286,26642.0,71,6,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,42,7,0,1,56,3
1871,8602,69932.0,97,4,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1049,26,0,1,59,0
1872,3722,44503.0,83,6,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,48,7,0,2,51,2
1873,6715,60200.0,3,6,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,685,25,0,1,75,1
1874,4796,49638.0,71,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,39,5,0,1,71,0
1875,9612,23830.0,3,7,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,43,5,0,0,36,1
1877,1399,72905.0,52,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1515,20,1,0,65,0
1878,1570,69702.0,8,4,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1039,26,0,1,72,3
1879,3426,70300.0,89,8,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1596,26,0,1,48,0
1880,3074,70643.0,66,6,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1828,18,0,0,39,2
1881,8341,30396.0,22,7,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,34,6,1,1,54,2
1882,5180,50616.0,56,7,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,149,10,0,1,55,3
1883,6461,62772.0,74,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,946,23,1,1,54,1
1884,7679,30298.0,48,3,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,28,6,0,0,38,1
1885,10702,52413.0,67,7,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,450,17,0,1,39,2
1886,7505,44155.0,24,4,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,46,5,0,2,66,2
1888,10858,76532.0,38,5,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,820,25,0,2,48,2
1889,2961,42081.0,86,6,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,382,15,1,1,41,0
1890,2747,67546.0,90,3,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2126,20,0,0,35,2
1892,5790,31158.0,62,8,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,72,7,0,1,38,0
1894,1743,69719.0,99,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,801,11,0,0,49,2
1895,3578,49160.0,29,6,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,236,12,0,1,74,0
1897,5558,90933.0,90,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1685,15,1,0,69,1
1899,8780,59292.0,71,3,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,507,18,0,1,73,3
1900,10789,45759.0,13,7,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,68,7,0,2,59,2
1901,10779,22148.0,16,7,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,49,5,0,0,40,2
1902,5896,73395.0,94,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,397,15,0,0,36,1
1903,2337,29819.0,77,6,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,39,9,0,1,52,0
1904,10951,45688.0,20,4,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,306,14,1,1,55,0
1905,544,62820.0,51,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,976,14,0,0,69,0
1906,17,60491.0,81,5,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1028,28,0,1,52,2
1907,10680,33235.0,71,7,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,70,7,0,1,37,2
1908,3265,35701.0,36,6,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,46,5,0,0,64,0
1909,5623,31535.0,95,7,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,51,5,1,1,43,1
1910,5832,92556.0,32,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1263,21,0,0,63,3
1911,5544,67384.0,32,5,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1490,22,1,1,53,2
1912,6417,80573.0,85,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1564,24,0,0,52,2
1916,2326,18929.0,15,6,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,85,6,0,0,33,0
1917,4385,36038.0,82,6,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,47,8,0,1,42,1
1918,2929,20180.0,27,7,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,137,8,0,0,47,2
1919,10686,34230.0,72,7,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,21,4,0,2,58,3
1920,2546,31878.0,7,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,70,6,0,1,46,1
1921,3283,70932.0,57,3,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,909,22,0,1,51,1
1923,4994,77598.0,53,3,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1735,26,1,0,80,1
1925,3112,22701.0,2,5,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,24,5,0,1,46,1
1926,10872,55212.0,65,8,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1182,20,2,1,54,2
1927,2181,70617.0,45,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1280,14,0,0,53,0
1928,1867,64849.0,42,5,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1336,19,0,0,66,2
1929,1518,62694.0,29,7,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,749,24,0,2,58,1
1930,5734,61917.0,83,5,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,91,7,0,2,49,2
1931,2878,67472.0,93,3,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,414,15,0,1,76,2
1932,1458,21059.0,40,6,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,44,9,0,1,41,1
1933,7007,29543.0,47,7,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,63,8,0,2,55,1
1934,6200,75903.0,50,3,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,901,23,0,1,72,0
1935,1403,34984.0,40,7,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,38,6,0,2,48,3
1936,4827,54998.0,3,4,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,455,20,0,1,67,1
1938,9291,34242.0,25,5,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,15,4,0,1,64,1
1939,2478,25410.0,48,4,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,38,6,0,1,50,0
1941,5138,28320.0,68,8,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,43,5,0,1,73,2
1942,5393,23763.0,64,7,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,42,5,0,1,46,2
1943,10413,72570.0,67,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1089,23,0,0,39,0
1944,5015,34529.0,94,7,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,162,9,0,1,47,1
1945,10868,70792.0,82,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1272,19,0,0,72,3
1947,2495,83891.0,24,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,816,22,0,1,49,1
1948,7842,36065.0,54,8,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,74,9,0,2,55,2
1949,9955,39898.0,20,7,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,134,9,0,1,69,2
1950,6663,51141.0,96,5,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,157,9,0,0,83,1
1951,2162,56939.0,19,3,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,561,18,0,1,47,0
1952,3434,80872.0,60,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1336,19,0,0,72,2
1954,5626,61798.0,13,4,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,463,16,0,0,59,1
1956,8514,29478.0,59,6,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,20,5,0,1,47,2
1957,10448,46998.0,55,7,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,377,18,1,1,67,2
1960,8925,70053.0,38,5,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1012,26,0,1,58,1
1962,6355,44359.0,19,3,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,45,9,0,2,45,0
1963,3517,40887.0,32,9,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,161,10,0,2,71,2
1964,1158,48877.0,27,7,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,144,8,0,1,57,0
1965,6203,74485.0,58,3,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1734,26,0,0,76,2
1966,7165,64474.0,59,5,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,823,22,0,1,51,2
1967,3595,77226.0,29,3,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1138,28,0,1,60,2
1970,6281,55686.0,27,4,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,982,16,1,1,57,0
1971,4338,39062.0,28,4,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,44,5,1,1,40,2
1972,2452,34600.0,8,8,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,318,17,0,2,52,2
1973,9507,40794.0,18,7,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,434,16,0,1,48,0
1974,8360,54690.0,76,3,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,198,12,0,2,52,1
1975,10311,4428.0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,359,25,0,1,54,0
1976,5117,32632.0,32,5,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,576,18,0,0,60,1
1977,4867,38236.0,2,7,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,88,11,0,2,55,1
1978,9289,36781.0,16,8,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,63,6,0,1,44,0
1979,10913,31385.0,56,8,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,27,4,1,1,39,1
1980,3032,24570.0,97,9,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,193,11,0,1,39,0
1981,8524,25509.0,15,9,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,101,9,0,1,49,3
1983,4470,58646.0,3,4,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,140,8,0,1,61,1
1984,1406,53201.0,49,7,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,415,22,0,2,48,2
1985,8619,21994.0,4,5,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,22,4,0,1,66,2
1986,10821,57113.0,45,7,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,263,16,0,2,45,0
1987,4552,51373.0,37,4,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,393,12,0,0,32,0
1988,898,23477.0,39,8,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,147,10,0,1,37,0
1989,9797,58116.0,38,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,443,16,0,1,67,0
1991,8212,39791.0,89,7,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,174,10,0,1,52,1
1993,10164,94472.0,75,5,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1691,16,2,1,65,2
1994,4547,13672.0,86,8,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,25,6,0,2,63,2
1997,10841,56559.0,46,4,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,484,18,0,1,48,3
1998,5370,32644.0,38,8,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,413,18,1,1,50,2
1999,176,67506.0,73,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,331,12,0,1,43,1
2000,4860,24206.0,66,6,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,25,5,0,1,53,2
2001,10757,28420.0,36,6,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,13,4,0,1,56,3
2002,4023,22979.0,29,8,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,115,10,0,1,53,0
